country,show_id
Brazil,80074220
United States,80113647
United States,70281323
United Kingdom,70264888
United States,80024232
United States,70157266
Thailand,80210887
United States,70153390
Japan,80156387
Canada,80027772
United States,80010778
United States,80179394
United States,80178726
Australia,81023011
Australia,80134440
Spain,80195828
Canada,80105452
Japan,80986797
Canada,80185266
United States,80002537
Germany,80100172
United States,80185178
Argentina,80220541
Japan,80009097
Thailand,80993774
United States,80109194
New Zealand,81023023
United States,80161702
United States,80031377
United States,80000139
Japan,80007912
United States,80046249
United States,80026224
Italy,80007778
Japan,70304256
United States,70140391
United Kingdom,70177040
Japan,80198505
France,81079046
Spain,80227798
United States,80029145
United States,80158515
United States,80002311
Japan,80175351
Denmark,80058427
Denmark,80202183
Japan,80196657
Ukraine,80148927
Spain,80131505
United States,80102549
India,80122239
United States,70155579
United States,80049870
Canada,80062047
United States,80134695
United States,80211576
United States,80146601
Japan,80233218
United States,80057281
Japan,80103318
Australia,80198635
France,80097771
Japan,80175350
Australia,80217769
United States,80062112
Australia,81014647
United States,80133042
United Kingdom,80232852
South Korea,81026700
United States,70242311
United States,80201328
United Kingdom,80130521
United States,80045811
Australia,80057611
United States,80201750
United States,80205440
United States,80089198
Canada,80202146
United States,80201773
United States,80036416
United States,80171362
Spain,80192098
United States,80091742
United States,80160037
United States,80179782
Ireland,80182950
Canada,70153374
United States,70143843
United States,80175934
Canada,80100105
United States,80211384
Germany,80025553
United States,80179784
Sweden,80141270
Israel,80118092
United Kingdom,80217151
United States,80177803
United States,81064394
South Korea,80142000
United States,70142386
United States,80004462
United States,70152640
Spain,80021966
Israel,80103470
Turkey,80149594
United States,70155574
United States,70172488
United States,70153408
Singapore,80157645
Canada,80022632
United States,70305883
Ireland,70136129
United States,70175670
Australia,80133187
France,80133335
Canada,80136311
Spain,80064235
United States,80008434
United States,80018988
Mexico,80030346
Italy,80152118
United States,80084164
United States,80117498
United Kingdom,80213025
Canada,80141782
United States,80082647
Turkey,80126991
Russia,81011059
Japan,70205024
Denmark,70285368
United States,80017537
Canada,70180293
United States,70143842
France,80158104
United States,80117694
United States,80117485
Ireland,81033895
United Kingdom,70301529
United States,80153272
United States,80178941
Spain,70288470
Japan,70267476
Canada,80107514
Netherlands,70302614
Japan,80016571
United States,80050008
United States,81008236
Croatia,80226864
United States,70136126
Japan,70204981
United States,80020971
United Kingdom,80041601
United Kingdom,70157196
United States,70158330
United States,70184127
United States,70184128
United States,70136120
United States,70184126
Belgium,80142550
United States,80117038
United Kingdom,81031262
United States,80095532
Australia,70180051
United States,80046348
United States,70271773
United States,80108450
Germany,80136321
France,80037278
United States,80007945
Ireland,80094273
Italy,80081537
United Kingdom,80186090
Brazil,81041002
United States,70272479
United Kingdom,80161335
Finland,80145143
United States,80039394
Thailand,80993816
United States,80192734
Spain,80215507
United Kingdom,81059779
Denmark,70252973
United States,81017061
France,70180088
United States,80178897
Russia,70286901
United States,80080436
United Kingdom,80112415
Russia,80008583
United States,70136152
United States,70177084
United States,80152350
United States,80051137
United States,80140955
United States,70304245
South Korea,81224868
Norway,80092654
United States,81029570
United States,70142362
United States,80174285
Canada,80094603
South Korea,81029884
Canada,80063989
United States,80036407
United States,70269429
Japan,80043576
United States,70157152
United States,70296346
Japan,80990464
United States,80025744
United States,70157294
United Kingdom,80125291
Japan,80221272
Japan,80040330
United Kingdom,80157752
South Korea,80128686
United States,80023876
United States,80092801
United States,70308794
United Kingdom,80105030
United Kingdom,81040405
Israel,81004164
Canada,80092415
United Kingdom,80191975
United Kingdom,80216651
Japan,70204995
United Kingdom,70142436
United States,70196150
United Kingdom,80116922
Singapore,80989867
Canada,80105699
United States,80075595
United States,70302182
Australia,80195522
United States,70285581
Japan,70301578
Japan,60036794
United Kingdom,81224128
United States,70304246
Canada,80074152
United Kingdom,80227959
United Kingdom,80165085
United States,80018987
United States,80196221
United States,70302007
Spain,80100929
United States,80114988
United States,80027159
United States,70283261
United States,80027158
United States,80231658
Canada,70300626
South Korea,80176929
South Korea,80176931
Canada,80194367
United States,80117552
United States,80223138
United States,80095299
United States,80156006
United Kingdom,80063224
Canada,80063599
United States,80171452
Canada,80198991
United States,81029611
United States,80121349
United Kingdom,81004322
United States,80113701
Japan,80057968
United States,80117470
United States,80996791
Italy,80079255
United States,80108159
United States,80095698
United Kingdom,80238565
France,80164216
United Kingdom,70140438
United States,70143836
United Kingdom,80144146
United States,80049903
Ireland,80044965
United States,80114855
United States,81003033
United States,70142437
India,80115328
United Kingdom,80108985
United States,70283264
United States,80161728
United States,80185074
United Kingdom,80160755
Canada,70171946
United States,80175802
Australia,80013249
United Kingdom,70305043
United Kingdom,70221085
United Kingdom,70140450
United Kingdom,70250398
South Korea,80175275
South Korea,80176842
United States,80025601
France,80003196
United States,80223989
United Kingdom,70258489
United States,80161628
Canada,80096545
United States,80115432
United Kingdom,80130911
Japan,80204451
Canada,80199128
United States,80049277
Mexico,80046347
Spain,80127464
United States,80987209
Turkey,80189829
United States,80018869
United States,80050007
South Korea,80116626
United States,70158329
United Kingdom,80091341
South Korea,80036747
Brazil,80173174
United States,80190407
Canada,70227189
Canada,70264078
Argentina,80239700
France,80231523
Turkey,80126877
Turkey,80126599
United States,80049872
United States,80066227
United States,80108373
United States,70196145
Cyprus,80162994
Japan,80186475
Canada,70272742
Japan,80067942
United States,70136122
Japan,70204989
United States,70304979
United States,70153412
United States,70243132
Australia,80005756
United States,80000063
United States,70286564
United Kingdom,70281022
United States,70153404
Netherlands,80016401
Sweden,80182274
China,81145628
Canada,70304989
Sweden,70304990
United States,70299204
Belgium,80200087
Spain,80216172
Ireland,80017275
United States,70118953
Japan,70117312
Portugal,81137482
Peru,80121855
France,80168028
United States,80224362
Cayman Islands,80232279
United States,80211540
Poland,80155812
Canada,80240972
Lebanon,80017272
Canada,70113005
Germany,81004245
United States,80196379
United States,60023606
United States,70243692
Peru,70293315
Liechtenstein,449931
Spain,60031247
Poland,80244782
Sweden,70253596
United Kingdom,80169548
United States,70113532
Germany,80148210
United Kingdom,70129463
Jordan,80144454
Colombia,80135149
Sweden,80013550
China,60002907
South Africa,80202728
United States,80996790
Belgium,80042309
Spain,80108952
Japan,70038131
Panama,80094358
Netherlands,80104706
United States,80190515
Latvia,80106038
South Africa,80022605
Uganda,81006594
Czech Republic,80115874
United States,80073823
Croatia,70257413
United Kingdom,80081277
United States,81024041
Montenegro,80085300
United Kingdom,70142888
Iran,80096786
Germany,80244855
Germany,70261978
Germany,70279637
Germany,80049171
Germany,80048250
Germany,70271454
Taiwan,70142824
Canada,60000878
United States,80119140
Australia,70202600
United States,80187188
Canada,70128695
Italy,70103524
Morocco,80192627
United Kingdom,70297799
Germany,80097375
France,70213073
United Kingdom,70252885
Finland,80170119
Norway,80016401
Germany,80108610
United States,80217121
South Africa,80222025
Germany,80157565
New Zealand,80007215
Zimbabwe,80168084
Germany,60022998
Belgium,80106984
France,80170992
China,81224839
Canada,80052828
United States,80174451
France,80058480
Denmark,80058477
United States,80013474
United States,81037373
Sweden,81002685
United States,80155475
United Kingdom,70298926
Luxembourg,70285728
Jordan,80182274
Singapore,70248183
United States,80175352
Lebanon,80217848
Germany,70260989
United Kingdom,80238655
United States,80061161
Italy,70225722
United States,80180225
Indonesia,80189853
Poland,80202808
South Korea,80049281
United States,70099610
Indonesia,80166239
Mexico,70205672
Malta,80107369
United Kingdom,70136129
Canada,70302614
United States,70252973
Canada,70177084
Mexico,80095299
Mexico,80156006
United Kingdom,80196379
Germany,80135149
Canada,70261978
Canada,70279637
Canada,80049171
Canada,80048250
United Kingdom,70142824
Israel,80016401
France,80007215
Japan,80058477
Sweden,70298926
France,70285728
Mongolia,80182274
United States,80189853
Denmark,80202808
Germany,80095299
Germany,80156006
India,81145628
United States,70304989
United Kingdom,70304990
Belgium,70299204
Belgium,80057969
Belgium,80046728
Uruguay,80046727
Canada,80988892
United Kingdom,80159586
France,80152447
Canada,80159880
France,80052612
United Kingdom,70212504
United States,80081155
United States,80198585
United States,70233894
France,80200087
United Kingdom,80126507
Morocco,80060037
China,70270775
Mexico,80244682
Canada,80166318
Argentina,80103311
United States,80211380
Canada,80115346
France,80216172
Greece,80119815
United Kingdom,80017275
Switzerland,70118953
United States,70259208
United States,80149143
Canada,80037280
United Kingdom,70117312
United States,80092885
Canada,81174992
United States,80067522
Mexico,80192014
Denmark,80168230
United States,80188120
United Kingdom,81060174
Canada,60000861
United States,81137484
Canada,80187228
France,70099119
United States,70039185
Australia,60031232
Brazil,81137482
United States,70136074
United Kingdom,70112730
Belgium,81005312
Germany,81014988
France,80184974
Senegal,80061314
Soviet Union,80157134
Spain,80141891
Hong Kong,80183897
Italy,80121855
Uruguay,80168028
United States,80200913
Norway,80114155
United States,80102579
Ukraine,80031666
United States,80025390
South Africa,80041653
India,80170301
United States,80240840
Hong Kong,80164032
Canada,81004460
France,80199806
India,80191963
Belgium,80224362
United States,80244679
Indonesia,80067754
United States,80094648
Germany,80066073
Belgium,80123741
China,70082255
Poland,80990221
United States,80202352
Portugal,80235268
United Kingdom,80241061
Czech Republic,80185048
United States,80081372
United Kingdom,81078456
Malaysia,81075461
Luxembourg,80017261
China,81071891
Spain,70295169
Austria,81043190
United States,81035748
Bulgaria,80218973
United States,80236778
West Germany,80236357
Luxembourg,81034575
Argentina,80226951
Canada,80232279
China,80144152
United Kingdom,81035749
United States,80148162
China,70125931
United Kingdom,80043834
United States,70271601
Denmark,80089199
Poland,80992769
Spain,80142617
United Arab Emirates,80190841
India,80115858
Malaysia,80158547
India,80211540
France,80080727
France,80075009
Jordan,80148070
France,80155812
United States,80158148
France,80239565
Israel,80240972
France,81038598
France,80147323
Iceland,80210932
United Kingdom,70245168
France,81168338
Germany,60002273
United Kingdom,347365
Germany,60003242
Germany,70023961
Canada,70065112
United Kingdom,70095135
West Germany,81168340
United States,60003540
France,70170051
United States,60001761
Malta,60034571
Sweden,80215922
Canada,81018565
United States,81012427
United States,81025908
United Kingdom,70039175
Australia,70150437
Canada,80062096
Canada,70197459
Canada,80095193
Canada,80191075
Italy,80147971
Brazil,70257412
Ireland,80150246
France,80017272
France,80116741
Belgium,80063290
United Kingdom,80187223
Germany,80106036
Canada,80163353
Russia,80097248
United States,80098709
Canada,80107372
Japan,70205018
France,80194289
United States,80190859
United Kingdom,80057250
Chile,80236993
Belgium,81016857
Hong Kong,81034600
United States,70306305
United States,70113005
United States,80205593
Canada,80230507
Canada,81041515
Switzerland,81004245
Netherlands,80991809
United States,80097475
Senegal,81082007
Canada,60020826
Norway,81177504
Sweden,80227995
Morocco,80239961
United Arab Emirates,60022645
Belgium,80196379
Japan,80216180
United States,80245262
Germany,60023606
Canada,80208104
France,70267398
United Kingdom,80028357
United States,60031884
New Zealand,70121502
Germany,70087538
Germany,1181661
Canada,80027560
Australia,70135899
South Korea,81215438
Canada,81214187
Canada,70292700
Iran,80085566
Australia,70243692
Qatar,80115031
Mexico,80160504
United States,80209608
Germany,81132624
France,80046819
Spain,70293315
United States,81037898
United States,80997085
Belgium,81004099
Ireland,70124331
United States,81217749
Iraq,80075824
Mexico,70213466
United States,81034946
France,80208213
Canada,70286533
Germany,70044870
Italy,449931
United States,60036838
United Kingdom,60021796
France,60031247
United States,80153894
Canada,70020947
United States,709380
Mexico,70044883
Japan,81075744
United Kingdom,70100383
United States,70295067
Australia,60033312
Belgium,81150305
Spain,70266992
United Kingdom,70084791
India,70084775
United States,80097390
United Kingdom,70060017
China,70266675
United States,80080145
India,80032364
Canada,80032097
Canada,70142542
France,80059440
Belgium,80215139
India,70172928
Japan,80189866
United States,80195964
Switzerland,80244782
Hong Kong,80209866
United States,80047032
Thailand,80160033
United States,70202150
Netherlands,80225312
Israel,80148223
South Africa,80117765
South Korea,80100106
Canada,70212980
United States,80080768
United Arab Emirates,80161216
Spain,81077851
Mexico,70154110
Germany,70117577
Italy,80233511
United States,80097814
Pakistan,81110389
France,70253596
Mexico,80047031
Slovakia,80157564
United States,81065331
Germany,80120740
Hong Kong,81098013
Canada,80161029
Argentina,81039410
China,70242536
Germany,70287630
United States,80143556
France,80082660
Czech Republic,70270364
United States,70056441
United Kingdom,419733
United States,80232894
Spain,80103425
South Africa,80233493
France,80115133
Japan,70129415
Belgium,80156763
Belgium,80156857
Australia,80169548
Switzerland,80173605
Canada,70176655
United States,80185171
United States,80107370
Jordan,80095233
Canada,70113532
Chile,70260374
United States,80190180
Germany,80174617
Japan,81077597
United States,81004270
United States,81044496
United States,80142103
United Kingdom,80119189
Ireland,70259177
Spain,80148210
Cambodia,80105067
Finland,80188579
United States,70129463
Qatar,80222896
Belgium,80144454
Colombia,70204282
France,80044566
Netherlands,80135149
France,80100945
France,70293820
United Kingdom,70283202
Japan,70140447
Iraq,81059944
United Kingdom,80013550
Canada,80058460
Botswana,80135296
France,70175439
United States,80204923
Japan,60029366
United Kingdom,81013990
Belgium,80171678
Netherlands,81004374
China,70020728
Taiwan,81024308
United States,80156538
France,80092884
Germany,80081274
United States,80219917
Spain,80141173
Belgium,80987464
Hong Kong,60002907
France,81045720
Malawi,80200047
Argentina,81055395
France,70100412
France,80167647
United States,80188099
United States,80188777
Kenya,80202728
Sri Lanka,70175127
Italy,80103424
United States,80103734
Spain,81025973
Luxembourg,81029736
France,80996787
China,80996790
France,80042309
United Kingdom,70117293
United Kingdom,80095411
China,80117455
United States,80097225
Mexico,80238434
United States,81121055
United States,80091936
France,80994807
Argentina,80108952
Spain,80238351
United States,80168227
China,80195901
Canada,80128245
Iceland,80167644
United States,80027041
United States,81018067
France,70038131
United States,70135893
United States,81105525
Hong Kong,80076698
Canada,80094358
United States,81034980
Peru,80991026
Sweden,80104706
Jordan,80220816
United States,60001104
Hong Kong,80114989
South Africa,70060018
United States,81034775
United States,70011219
Sweden,80190515
United Arab Emirates,80048218
United States,60033300
United States,80196584
Sweden,80106038
United Kingdom,70057994
United States,80186862
United Kingdom,80221446
France,70189282
France,81039323
Luxembourg,80245121
United Kingdom,80097355
Hong Kong,80099089
Japan,81039161
United States,80240537
Poland,80198632
Belgium,80992365
United States,80170862
Singapore,81028404
Belgium,80198508
United States,80155932
United Kingdom,80025495
China,70278930
Mexico,80022605
New Zealand,80029901
Brazil,81006594
United States,80147988
United States,80204616
United States,70108777
Germany,70259259
United States,80017021
Hong Kong,70118801
China,70025372
China,70123160
United States,80017280
United States,80195962
Croatia,80115874
Australia,80244472
United States,80190463
United States,80164164
Canada,80073823
United Kingdom,80027378
United States,70266679
Spain,70293661
Denmark,70257413
United States,70295189
France,70257860
United States,80998908
Spain,81005401
France,80993650
United Kingdom,70293812
Chile,80106928
France,80081277
China,81024041
United States,80221677
Italy,80234791
France,80171125
United Kingdom,80106989
United Kingdom,70101345
Australia,70098899
United Arab Emirates,70112731
Czech Republic,70021661
China,70084795
Germany,60027701
Czech Republic,70021654
Spain,81077862
Taiwan,70205125
Bulgaria,80167699
Spain,80184770
Slovenia,80085300
Canada,80150242
France,70142888
Nepal,81045052
Jordan,80096786
Canada,80200744
Denmark,70301484
Sweden,80998427
Hong Kong,80188596
India,70307659
Sweden,80097389
Pakistan,81024718
Vatican City,80244855
Singapore,81047898
United States,70261978
United States,70279637
United States,80049171
United States,80048250
Belgium,80239629
United States,80180171
Spain,81023638
Germany,80223052
United States,80190283
United Kingdom,70109891
Hong Kong,80003479
United Kingdom,70271454
United States,80207371
Egypt,70268449
India,70142824
France,80057599
United States,80049358
United Kingdom,70114021
United States,70098902
Spain,80118718
Germany,60022265
United States,60000878
Mexico,80028965
India,80158543
United Arab Emirates,80222177
United States,80168300
United Kingdom,80119140
Czech Republic,80141338
China,70118799
China,70137753
France,80113667
Ireland,70065107
United States,80108149
Greece,80098203
Qatar,80081960
United Kingdom,80197526
South Africa,70202600
United States,80109128
India,80187188
Canada,60036237
India,80014637
United States,70202138
South Korea,81035731
Canada,60024942
United States,70021648
United States,374651
Canada,70124183
France,60026106
Germany,70019004
United States,1179574
Canada,60026114
Germany,70042687
France,523650
South Korea,70100448
United States,70118155
Australia,70044594
Japan,11819467
United Kingdom,70065096
Canada,70000091
United Kingdom,70131314
Japan,60031236
Australia,70125232
Germany,70021634
United States,70112500
Spain,70050507
France,70128695
United Kingdom,60022396
United States,28631029
United Kingdom,70077544
Hong Kong,60023856
Germany,60029154
Germany,70103524
Japan,70020296
United States,60004484
United States,60004483
Germany,5670479
United States,80066084
East Germany,60020949
United Kingdom,70100379
United Kingdom,70045863
United States,70045866
United Kingdom,60022056
United States,80016588
France,70117299
United States,70101375
Brazil,70307648
India,80084756
Belgium,80197427
France,80192627
France,80221637
Germany,70297799
Belgium,80131236
Australia,70060010
Belgium,80011026
Ireland,80097375
Venezuela,80144141
United Kingdom,80036832
Japan,70213235
United States,70221672
France,70213084
France,70213082
France,70213081
New Zealand,70213079
New Zealand,70213078
New Zealand,70213076
France,70213074
Netherlands,70213073
France,70213072
United States,70287605
Canada,80217312
Mexico,81002145
United Kingdom,80178280
United States,80119555
Belgium,70302836
Hong Kong,81010962
India,80168052
United States,80167667
India,80038446
Canada,70252885
Spain,80123777
France,80109296
Australia,80061160
Spain,80103313
South Korea,80214579
Netherlands,80170119
United States,80039717
Indonesia,80016401
France,70278931
Chile,80046599
Germany,80119233
United Kingdom,80013712
India,70251896
Denmark,80108610
Canada,80217121
Italy,80152627
Israel,80222025
United States,80013271
France,80159877
United Kingdom,70120167
Spain,80157565
United Kingdom,80007215
Namibia,80168084
Germany,80013293
United States,80103818
United States,60022998
France,60003378
Australia,70132722
China,81048910
United States,70101697
Germany,80106984
China,80104316
United Kingdom,80195654
Germany,80170992
Mexico,80222248
United States,80005332
France,80060060
South Korea,80154179
United States,70306702
Cuba,80149141
Hungary,80098200
United States,70253594
Soviet Union,80156938
Germany,80109535
Germany,70103762
United States,80993105
United States,70063484
United Kingdom,80223779
United Kingdom,70120340
Belgium,81188871
Germany,80988989
Canada,60029461
United States,60024927
United States,22040803
Canada,81224839
United States,28371873
United States,17016471
India,81217438
Canada,80221778
United States,80184972
United States,80208212
United States,80022613
Belgium,80044536
Argentina,80185375
Netherlands,80097519
Uruguay,81094074
France,81044813
Canada,80013773
Poland,80098103
Azerbaijan,80120301
United States,81164636
Japan,81037697
United Kingdom,80052828
India,80145086
United States,80171023
United Kingdom,80107989
United States,80165247
Belgium,80999643
United States,80109551
South Africa,81157169
Italy,80174451
United States,80189685
United States,80107030
South Korea,80163222
Australia,60030245
Italy,70271592
Belgium,80046144
France,80046145
United Kingdom,80058480
United States,80164930
United States,80115102
Mexico,80244681
Germany,80190279
United States,81031373
Canada,80039602
Canada,80012535
United States,80058477
Germany,80013474
United Kingdom,70184051
Japan,80000644
Hong Kong,80145625
Canada,70264416
United States,80125782
Germany,70224999
South Africa,81213153
Nicaragua,80018252
China,80106230
Germany,80098810
Canada,80093812
United States,80240715
United States,80222301
France,70243446
Japan,80091880
France,80107019
India,80191835
United States,80020772
United Kingdom,81037373
United States,81001121
United Kingdom,70229213
Canada,80191294
Bulgaria,81149202
Hong Kong,70216819
Denmark,81002685
China,70285697
China,80017265
China,80106306
Hong Kong,80135353
France,80208746
United States,70170181
Mexico,80173001
Germany,80171247
Switzerland,80201828
India,70236586
Romania,80191513
Kazakhstan,80135563
United States,80154176
Spain,80245357
Singapore,80183878
Japan,81143771
China,80138681
Hong Kong,80142222
Hong Kong,80156927
Belgium,80018296
Japan,80234491
France,80155475
United Kingdom,80226089
Czech Republic,80185065
United States,80148535
Germany,80173176
Spain,80163159
Belgium,70275600
Germany,70298926
United States,80132127
United States,80224167
Taiwan,81147910
Germany,70285728
Germany,80243728
Turkey,81151880
Turkey,81151877
Turkey,81151878
Canada,80134952
Italy,60021787
United States,80211623
Australia,80201039
France,80146805
Mexico,80173606
United States,81091957
China,80039662
Japan,80195357
United States,80209061
India,80176707
Armenia,80182274
Canada,70209163
Argentina,80184661
Bermuda,70308278
United Kingdom,80175483
Iran,81005454
France,80223371
United States,80105356
United States,80168033
United States,80124099
United Kingdom,70119812
Canada,70266677
Australia,70301367
South Korea,80014727
Germany,70039168
United States,1171655
China,80039485
Hong Kong,70043379
France,80232892
United States,70124268
United States,70248183
France,80167646
China,80208951
Belgium,80118918
Argentina,80105690
Morocco,70295170
Colombia,80222823
United States,80226962
Spain,80161104
South Africa,80175352
United Kingdom,80049832
United States,81083880
India,80227115
Turkey,80227117
United Kingdom,80194610
Syria,80217848
China,70130142
United Kingdom,80048940
Australia,80142316
United States,80164212
United States,80096782
New Zealand,80184682
Norway,70260989
United Kingdom,80991404
United States,80117684
Zimbabwe,80052683
United Kingdom,81014345
Australia,80238655
United Kingdom,80012520
Germany,80061161
United States,70225722
United Kingdom,80045629
United States,80216834
United States,80036657
France,80112518
United States,80196883
France,81080942
China,80215782
Canada,70217161
France,80180225
France,70040077
China,80189853
Canada,70142918
Singapore,80176265
France,80098475
Canada,70124562
Belgium,80156683
Mexico,80171982
Belgium,80156856
Netherlands,81041391
Singapore,81019144
United States,80198988
Germany,70058016
China,80233085
United States,81088283
United States,70063591
United Arab Emirates,81052280
Germany,70110558
China,80103336
Japan,80231373
Canada,70061480
Brazil,80202808
India,80041337
United Kingdom,80049281
Italy,70099610
Canada,80156408
India,80172938
Russia,80131414
United States,80125512
Ireland,70270745
United States,70177067
United States,80113201
Japan,80131479
United Kingdom,70295760
France,80166239
Colombia,80025172
United Kingdom,70157231
Canada,80214792
Japan,80992228
Ireland,80020935
Czech Republic,80195378
United States,80036165
New Zealand,80107077
United Kingdom,80171004
United States,80147923
France,80028732
Canada,80115341
United Kingdom,80213643
Spain,70205672
Canada,80212245
United States,70221438
United States,70264612
United States,80025678
Canada,70234440
Australia,80101401
Mexico,80107369
Japan,80023612
Brazil,80198459
United States,70252898
United Kingdom,70210883
Mexico,80075820
United States,80025273
United States,80154610
United States,70202589
France,80101826
Canada,80987906
United States,70157434
Canada,80099753
United Kingdom,80022276
United States,70136114
Canada,70153390
Australia,80027772
United States,80134440
United Kingdom,80105452
United States,80100172
Japan,80000139
United States,80007778
Belgium,81079046
Canada,70155579
Germany,80130521
France,80045811
Canada,80057611
United States,80202146
Canada,80036416
United States,80100105
Australia,80025553
Canada,70136129
United Kingdom,70175670
United Kingdom,80152118
New Zealand,80084164
United Kingdom,70180293
United States,80158104
Colombia,80153272
United Kingdom,70288470
Germany,70302614
Italy,80020971
France,70184127
Japan,70184128
France,80145143
Singapore,70252973
United States,70180088
United States,80112415
Hungary,70177084
Sweden,80092654
Mexico,70296346
United States,80105699
South Korea,80196221
Brazil,80095299
Brazil,80156006
Germany,80079255
South Korea,80164216
United States,80115328
United States,80096545
United States,80046347
Austria,80162994
Netherlands,80200087
United Arab Emirates,70118953
Sweden,81137482
United States,80121855
United Arab Emirates,80211540
Qatar,80017272
China,80196379
Austria,80135149
Belgium,80013550
United States,80202728
United States,80042309
United States,80108952
Germany,80106038
China,81006594
Qatar,80115874
United States,80081277
France,80244855
Greece,70261978
Greece,70279637
Greece,80049171
Greece,80048250
Japan,70271454
Canada,70142824
United States,70202600
United Kingdom,70128695
United States,80192627
France,70297799
Afghanistan,80097375
United Kingdom,80016401
Italy,80007215
United States,80168084
Netherlands,80058480
Belgium,80058477
France,70298926
Belgium,70285728
Mexico,80182274
Kuwait,80217848
Sweden,70260989
Germany,70225722
Singapore,80189853
Germany,80202808
Japan,80095299
Japan,80156006
South Korea,81145628
Spain,70304989
Denmark,70304990
United Kingdom,70299204
United States,80988892
United States,80159586
Italy,80200087
United States,80115346
Germany,80216172
United Kingdom,80119815
France,80017275
Spain,70118953
United Kingdom,80149143
United States,80037280
Canada,70117312
South Korea,81174992
United States,80187228
Canada,70039185
France,81137482
Austria,81014988
Israel,80121855
Spain,80168028
Italy,80200913
United States,80114155
United States,80031666
Nepal,80170301
Italy,81004460
United States,80191963
China,80224362
Canada,80066073
Serbia,80990221
Germany,81078456
Germany,70295169
United States,81043190
Morocco,81035748
France,81034575
United States,80232279
Morocco,81035749
South Africa,80089199
United States,80992769
Thailand,80211540
Netherlands,80148070
Germany,80155812
United Kingdom,80240972
United States,80210932
Poland,81168338
Canada,60002273
Australia,70095135
United States,70170051
United Kingdom,60034571
Germany,70039175
Belgium,80062096
United States,80150246
Canada,80017272
Japan,80163353
France,80098709
Canada,80057250
New Zealand,70113005
France,81004245
United Kingdom,80097475
Belgium,81082007
United States,60020826
Hong Kong,80239961
Switzerland,80196379
Canada,60023606
United Kingdom,70121502
United States,70087538
Mexico,70135899
Japan,81215438
United States,80085566
Canada,70243692
Belgium,81132624
Chile,70293315
United Kingdom,81037898
Mexico,81034946
Russia,80208213
United Kingdom,449931
Italy,60021796
Canada,60031247
France,81150305
France,70084791
Australia,70060017
United States,70266675
United Kingdom,70142542
Sweden,80215139
United States,80189866
Canada,80195964
Albania,80244782
Russia,80148223
China,80100106
France,70154110
United States,70253596
United States,80047031
France,70287630
Uruguay,80082660
Argentina,80232894
Samoa,80169548
France,70113532
Sweden,80174617
United States,80148210
India,70129463
Germany,80144454
United States,80135149
Australia,70283202
United States,81059944
South Africa,80013550
United States,60029366
India,81013990
Czech Republic,80156538
United States,60002907
Sudan,80202728
Mexico,81025973
Canada,81029736
Italy,80996787
Japan,80996790
Canada,80042309
France,80108952
United States,80195901
Ireland,80128245
United Kingdom,70038131
Australia,70135893
Sweden,81105525
Japan,80094358
Germany,80104706
Israel,80190515
Norway,80106038
India,70057994
Switzerland,81039323
United States,80245121
United States,80099089
France,81039161
France,80025495
Hong Kong,70278930
Germany,80022605
India,81006594
United Kingdom,80195962
Germany,80115874
Australia,80190463
United Kingdom,80073823
Canada,80027378
France,70293661
Canada,70257413
Germany,80993650
United States,70293812
Peru,80106928
Luxembourg,80081277
France,81024041
United States,70101345
United Kingdom,70021661
Canada,60027701
Serbia,80085300
Italy,70142888
Qatar,80096786
Sweden,70301484
Belgium,80998427
United Arab Emirates,70307659
Italy,80244855
Spain,70261978
Spain,70279637
Spain,80049171
Spain,80048250
United States,70109891
France,70271454
United States,70268449
Malaysia,70142824
United States,80057599
France,70114021
Belgium,80118718
United Kingdom,60000878
United States,80028965
Italy,80119140
Brazil,80098203
West Germany,70202600
Dominican Republic,80109128
China,80187188
Singapore,81035731
France,70124183
Germany,60026106
Mexico,523650
Canada,70065096
Germany,70000091
United States,70128695
United Kingdom,60029154
United Kingdom,70103524
United States,70020296
Mexico,5670479
West Germany,60020949
Mexico,70045866
Germany,70307648
Bangladesh,80084756
Italy,80192627
Belgium,70297799
Netherlands,80097375
Netherlands,80036832
Japan,70213084
Japan,70213082
Japan,70213081
Japan,70213078
Japan,70213074
Japan,70213073
Japan,70213072
Canada,70287605
United Kingdom,80167667
Australia,80038446
Belgium,70252885
Italy,80123777
Slovenia,80214579
South Africa,80170119
Finland,80016401
France,80108610
Luxembourg,80217121
Argentina,80152627
Italy,80222025
Russia,80013271
Germany,80159877
France,70120167
Argentina,80157565
United States,80007215
South Africa,80168084
Switzerland,80013293
France,60022998
Czech Republic,80106984
Netherlands,80170992
United States,80154179
United States,81224839
France,80221778
Spain,80185375
Serbia,81094074
Japan,81044813
United Arab Emirates,80052828
United States,80145086
United States,80107989
Argentina,80174451
Japan,80163222
Ireland,80046145
Greece,80058480
South Africa,80190279
United States,80039602
Germany,80058477
France,80013474
United States,80000644
United States,80106230
France,80098810
United States,70243446
Netherlands,80091880
Sweden,80191835
Canada,81037373
Finland,70229213
Hungary,81149202
Netherlands,81002685
United States,80106306
France,80171247
Hong Kong,80183878
Canada,80138681
Belgium,80155475
Spain,70275600
Belgium,70298926
Poland,70285728
Belgium,80146805
Japan,80182274
Ecuador,70308278
United States,80223371
Australia,70119812
Australia,70039168
Hong Kong,70248183
United States,80208951
Australia,80175352
Egypt,80217848
Singapore,70130142
United States,80048940
China,80142316
Denmark,70260989
